 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0269     75      F    0   111110 1111                                        
 0270     74      F    0   111110 1111                                        
 0271     73      F    0   111110 1111                                        
 0272     7E      0    0   111110 1111                                        
 0273     7D      0    0   111110 1111                                        
 0274     7C      0    0   111110 1111                                        
 0275     7B      0    0   111110 1111                                        
 0276     7A      0    0   111110 1111                                        
 0277     79      0    0   111110 1111                                        
 0278     78      0    0   111110 1111                                        
 0279     77      0    0   111110 1111                                        
 0280     76      0    0   111110 1111                                        
 0281     75      8    0   111110 1111                                        
 0282     74      0    0   111110 1111                                        
 0283     73      0    0   111110 1111                                        
 0284     76      E    1   111101 1111                                        
 0285     76      5    1   111101 1111                                        
 0286     76      F    1   111101 1111                                        
 0287     76      0    1   111101 1111                                        
 0288     75      7    1   111101 1111                                        
 0289     74      6    1   111101 1111                                        
 0290     73      0    1   111101 1111                                        
 0291     79      2    1   111111 1111                                        
 0292     78      3    1   111111 1111                                        
 0293     7C      F    0   111110 1111                                        
 0294     7B      F    0   111110 1111                                        
 0295     7A      F    0   111110 1111                                        
 0296     79      F    0   111110 1111                                        
 0297     78      F    0   111110 1111                                        
 0298     77      F    0   111110 1111                                        
 0299     76      2    0   111110 1111                                        
 0300     75      1    0   111110 1111                                        
 0301     74      C    0   111110 1111                                        
 0302     73      9    0   111110 1111                                        
 0303     7C      0    0   111110 1111                                        
 0304     7C      0    0   111110 1111                                        
 0305     7B      0    0   111110 1111                                        
 0306     7A      0    0   111110 1111                                        
 0307     79      0    0   111110 1111                                        
 0308     78      0    0   111110 1111                                        
 0309     77      0    0   111110 1111                                        
 0310     76      3    0   111110 1111                                        
 0311     75      3    0   111110 1111                                        
 0312     74      1    0   111110 1111                                        
 0313     73      5    0   111110 1111                                        
 0314     77      F    1   111111 1111                                        
 0315     76      F    1   111111 1111                                        
 0316     7E      B    1   111101 1111                                        
 0317     7D      B    1   111101 1111                                        
 0318     7C      F    1   111101 1111                                        
 0319     7B      F    1   111101 1111                                        
 0320     7A      F    1   111101 1111                                        
 0321     79      F    1   111101 1111                                        
 0322     78      F    1   111101 1111                                        
 0323     77      F    1   111101 1111                                        
 0324     76      2    1   111101 1111                                        
 0325     76      2    1   111101 1111                                        
 0326     75      1    1   111101 1111                                        
 0327     74      C    1   111101 1111                                        
 0328     73      9    1   111101 1111                                        
 0329     7E      0    1   111101 1111                                        
 0330     7D      0    1   111101 1111                                        
 0331     7C      0    1   111101 1111                                        
 0332     7B      0    1   111101 1111                                        
 0333     7A      0    1   111101 1111                                        
 0334     79      8    1   111101 1111                                        
 0335     78      0    1   111101 1111                                        
 0336     77      0    1   111101 1111                                        
 0337     76      3    1   111101 1111                                        
 0338     75      3    1   111101 1111                                        
 0339     74      1    1   111101 1111                                        
 0340     73      5    1   111101 1111                                        
 0341     7E      B    0   111110 1111                                        
 0342     7D      B    0   111110 1111                                        
 0343     7C      F    0   111110 1111                                        
 0344     7B      F    0   111110 1111                                        
 0345     7A      F    0   111110 1111                                        
 0346     79      F    0   111110 1111                                        
 0347     78      F    0   111110 1111                                        
 0348     77      F    0   111110 1111                                        
 0349     76      F    0   111110 1111                                        
 0350     75      F    0   111110 1111                                        
 0351     74      F    0   111110 1111                                        
 0352     73      F    0   111110 1111                                        
 0353     7E      0    0   111110 1111                                        
 0354     7D      0    0   111110 1111                                        
 0355     7C      0    0   111110 1111                                        
 0356     7B      0    0   111110 1111                                        
 0357     7A      0    0   111110 1111                                        
 0358     79      0    0   111110 1111                                        
 0359     78      0    0   111110 1111                                        
 0360     77      0    0   111110 1111                                        
 0361     76      0    0   111110 1111                                        
 0362     75      8    0   111110 1111                                        
 0363     74      0    0   111110 1111                                        
 0364     73      0    0   111110 1111                                        
 0365     77      E    1   111101 1111                                        
 0366     77      5    1   111101 1111                                        
 0367     77      F    1   111101 1111                                        
 0368     77      0    1   111101 1111                                        
 0369     75      4    1   111101 1111                                        
 0370     74      6    1   111101 1111                                        
 0371     73      0    1   111101 1111                                        
 0372     77      3    1   111111 1111                                        
 0373     76      3    1   111111 1111                                        
 0374     7C      F    0   111110 1111                                        
 0375     7B      F    0   111110 1111                                        
 0376     7A      F    0   111110 1111                                        
 0377     79      F    0   111110 1111                                        
 0378     78      F    0   111110 1111                                        
 0379     77      3    0   111110 1111                                        
 0380     76      2    0   111110 1111                                        
 0381     75      1    0   111110 1111                                        
 0382     74      C    0   111110 1111                                        
 0383     73      9    0   111110 1111                                        
 0384     7C      0    0   111110 1111                                        
 0385     7C      0    0   111110 1111                                        
 0386     7B      0    0   111110 1111                                        
 0387     7A      0    0   111110 1111                                        
 0388     79      0    0   111110 1111                                        
 0389     78      0    0   111110 1111                                        
 0390     77      3    0   111110 1111                                        
 0391     76      3    0   111110 1111                                        
 0392     75      3    0   111110 1111                                        
 0393     74      1    0   111110 1111                                        
 0394     73      5    0   111110 1111                                        
 0395     75      F    1   111111 1111                                        
 0396     74      F    1   111111 1111                                        
 0397     7E      B    1   111101 1111                                        
 0398     7D      B    1   111101 1111                                        
 0399     7C      F    1   111101 1111                                        
 0400     7B      F    1   111101 1111                                        
 0401     7A      F    1   111101 1111                                        
 0402     79      F    1   111101 1111                                        
 0403     78      F    1   111101 1111                                        
 0404     77      3    1   111101 1111                                        
 0405     76      2    1   111101 1111                                        
 0406     75      1    1   111101 1111                                        
 0407     74      C    1   111101 1111                                        
 0408     73      9    1   111101 1111                                        
 0409     7E      0    1   111101 1111                                        
 0410     7D      0    1   111101 1111                                        
 0411     7C      0    1   111101 1111                                        
 0412     7B      0    1   111101 1111                                        
 0413     7A      0    1   111101 1111                                        
 0414     79      8    1   111101 1111                                        
 0415     78      0    1   111101 1111                                        
 0416     77      3    1   111101 1111                                        
 0417     76      3    1   111101 1111                                        
 0418     75      3    1   111101 1111                                        
 0419     74      1    1   111101 1111                                        
 0420     73      5    1   111101 1111                                        
 0421     7E      B    0   111110 1111                                        
 0422     7D      B    0   111110 1111                                        
 0423     7C      F    0   111110 1111                                        
 0424     7B      F    0   111110 1111                                        
 0425     7A      F    0   111110 1111                                        
 0426     79      F    0   111110 1111                                        
 0427     78      F    0   111110 1111                                        
 0428     77      F    0   111110 1111                                        
 0429     76      F    0   111110 1111                                        
 0430     75      F    0   111110 1111                                        
 0431     74      F    0   111110 1111                                        
 0432     73      F    0   111110 1111                                        
 0433     7E      0    0   111110 1111                                        
 0434     7D      0    0   111110 1111                                        
 0435     7C      0    0   111110 1111                                        
 0436     7B      0    0   111110 1111                                        
 0437     7A      0    0   111110 1111                                        
 0438     79      0    0   111110 1111                                        
 0439     78      0    0   111110 1111                                        
 0440     77      0    0   111110 1111                                        
 0441     76      0    0   111110 1111                                        
 0442     75      8    0   111110 1111                                        
 0443     74      0    0   111110 1111                                        
 0444     73      0    0   111110 1111                                        
 0445     78      E    1   111101 1111                                        
 0446     78      E    1   111101 1111                                        
 0447     78      5    1   111101 1111                                        
 0448     78      F    1   111101 1111                                        
 0449     78      0    1   111101 1111                                        
 0450     75      2    1   111101 1111                                        
