 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0187     02      0    0   00111110 1111                                      
 0188     03      0    0   00111110 1111                                      
 0189     04      0    0   00111110 1111                                      
 0190     05      0    0   00111110 1111                                      
 0191     06      0    0   00111110 1111                                      
 0192     07      0    0   00111110 1111                                      
 0193     08      0    0   00111110 1111                                      
 0194     09      0    0   00111110 1111                                      
 0195     0A      8    0   00111110 1111                                      
 0196     0B      0    0   00111110 1111                                      
 0197     0C      0    0   00111110 1111                                      
 0198     0A      E    1   11111101 1111                                      
 0199     0A      5    1   11111101 1111                                      
 0200     0A      8    1   00111101 1111                                      
 0201     0B      4    1   00111101 1111                                      
 0202     0C      0    1   00111101 1111                                      
 0203     04      0    1   00111111 1111                                      
 0204     04      0    1   00111111 1111                                      
 0205     05      3    1   11111111 1111                                      
 0206     03      F    0   00111110 1111                                      
 0207     04      F    0   00111110 1111                                      
 0208     05      F    0   00111110 1111                                      
 0209     06      F    0   00111110 1111                                      
 0210     07      F    0   00111110 1111                                      
 0211     08      F    0   00111110 1111                                      
 0212     09      F    0   00111110 1111                                      
 0213     0A      0    0   11111110 1111                                      
 0214     0B      0    0   11111110 1111                                      
 0215     0C      4    0   11111110 1111                                      
 0216     03      0    0   11111110 1111                                      
 0217     04      0    0   11111110 1111                                      
 0218     05      0    0   11111110 1111                                      
 0219     06      0    0   11111110 1111                                      
 0220     07      0    0   11111110 1111                                      
 0221     08      0    0   11111110 1111                                      
 0222     09      0    0   11111110 1111                                      
 0223     0A      3    0   11111110 1111                                      
 0224     0B      3    0   11111110 1111                                      
 0225     0C      3    0   11111110 1111                                      
 0226     06      F    1   11111111 1111                                      
 0227     07      F    1   11111111 1111                                      
 0228     01      6    1   11111101 1111                                      
 0229     02      1    1   11111101 1111                                      
 0230     03      F    1   11111101 1111                                      
 0231     04      F    1   11111101 1111                                      
 0232     05      F    1   11111101 1111                                      
 0233     06      F    1   11111101 1111                                      
 0234     07      F    1   11111101 1111                                      
 0235     08      F    1   11111101 1111                                      
 0236     09      F    1   11111101 1111                                      
 0237     0A      0    1   11111101 1111                                      
 0238     0B      0    1   11111101 1111                                      
 0239     0C      4    1   11111101 1111                                      
 0240     01      0    1   00111101 1111                                      
 0241     02      0    1   00111101 1111                                      
 0242     03      0    1   00111101 1111                                      
 0243     04      8    1   00111101 1111                                      
 0244     05      0    1   00111101 1111                                      
 0245     06      0    1   00111101 1111                                      
 0246     07      0    1   00111101 1111                                      
 0247     08      0    1   00111101 1111                                      
 0248     09      0    1   00111101 1111                                      
 0249     0A      3    1   00111101 1111                                      
 0250     0B      3    1   00111101 1111                                      
 0251     0C      3    1   00111101 1111                                      
 0252     01      5    0   00111110 1111                                      
 0253     02      4    0   11111110 1111                                      
 0254     03      F    0   11111110 1111                                      
 0255     04      F    0   11111110 1111                                      
 0256     05      F    0   11111110 1111                                      
 0257     06      F    0   11111110 1111                                      
 0258     07      F    0   11111110 1111                                      
 0259     08      F    0   11111110 1111                                      
 0260     09      F    0   11111110 1111                                      
 0261     0A      F    0   11111110 1111                                      
 0262     0B      F    0   11111110 1111                                      
 0263     0C      F    0   11111110 1111                                      
 0264     01      0    0   11111110 1111                                      
 0265     02      0    0   11111110 1111                                      
 0266     03      0    0   11111110 1111                                      
 0267     04      0    0   11111110 1111                                      
 0268     05      0    0   00111110 1111                                      
 0269     06      0    0   00111110 1111                                      
 0270     07      0    0   00111110 1111                                      
 0271     08      0    0   00111110 1111                                      
 0272     09      0    0   00111110 1111                                      
 0273     0A      8    0   00111110 1111                                      
 0274     0B      0    0   00111110 1111                                      
 0275     0C      0    0   00111110 1111                                      
 0276     09      E    1   00111101 1111                                      
 0277     09      5    1   00111101 1111                                      
 0278     09      F    1   11111101 1111                                      
 0279     09      0    1   00111101 1111                                      
 0280     09      0    1   00111101 1111                                      
 0281     09      E    1   11111101 1111                                      
 0282     09      5    1   00111101 1111                                      
 0283     09      F    1   11111101 1111                                      
 0284     09      0    1   00111101 1111                                      
 0285     09      0    1   00111101 1111                                      
 0286     09      E    1   11111101 1111                                      
 0287     09      5    1   00111101 1111                                      
