 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0684     09      F    0   11111110 1111                                      
 0685     0A      F    0   11111110 1111                                      
 0686     0B      F    0   11111110 1111                                      
 0687     0C      F    0   11111110 1111                                      
 0688     01      0    0   11111110 1111                                      
 0689     02      0    0   11111110 1111                                      
 0690     03      0    0   11111110 1111                                      
 0691     04      0    0   11111110 1111                                      
 0692     05      0    0   11111110 1111                                      
 0693     06      0    0   11111110 1111                                      
 0694     07      0    0   11111110 1111                                      
 0695     08      0    0   11111110 1111                                      
 0696     09      0    0   11111110 1111                                      
 0697     0A      8    0   00111110 1111                                      
 0698     0B      0    0   00111110 1111                                      
 0699     0C      0    0   00111110 1111                                      
 0700     03      F    0   11111110 1111                                      
 0701     04      F    0   11111110 1111                                      
 0702     05      0    0   11111110 1111                                      
 0703     05      0    0   11111110 1111                                      
 0704     06      F    0   11111110 1111                                      
 0705     07      F    0   11111110 1111                                      
 0706     08      8    0   11111110 1111                                      
 0707     09      0    0   11111110 1111                                      
 0708     09      3    0   11111110 1111                                      
 0709     0A      0    0   11111110 1111                                      
 0710     0B      4    0   11111110 1111                                      
 0711     0C      1    0   11111110 1111                                      
 0712     03      0    0   00111110 1111                                      
 0713     04      0    0   00111110 1111                                      
 0714     05      3    0   00111110 1111                                      
 0715     06      4    0   00111110 1111                                      
 0716     07      0    0   00111110 1111                                      
 0717     08      5    0   00111110 1111                                      
 0718     09      4    0   00111110 1111                                      
 0719     0A      4    0   00111110 1111                                      
 0720     0B      4    0   00111110 1111                                      
 0721     0C      5    0   00111110 1111                                      
 0722     03      F    1   00111101 1111                                      
 0723     04      F    1   00111101 1111                                      
 0724     05      0    1   11111101 1111                                      
 0725     06      F    1   11111101 1111                                      
 0726     07      F    1   11111101 1111                                      
 0727     08      8    1   11111101 1111                                      
 0728     09      3    1   11111101 1111                                      
 0729     0A      0    1   11111101 1111                                      
 0730     0B      4    1   11111101 1111                                      
 0731     0C      1    1   11111101 1111                                      
 0732     01      0    1   11111101 1111                                      
 0733     02      0    1   11111101 1111                                      
 0734     03      0    1   11111101 1111                                      
 0735     04      8    1   11111101 1111                                      
 0736     05      3    1   11111101 1111                                      
 0737     06      4    1   11111101 1111                                      
 0738     07      0    1   11111101 1111                                      
 0739     08      5    1   11111101 1111                                      
 0740     09      4    1   11111101 1111                                      
 0741     0A      4    1   11111101 1111                                      
 0742     0B      4    1   11111101 1111                                      
 0743     0C      5    1   11111101 1111                                      
 0744     03      F    0   00111110 1111                                      
 0745     04      F    0   00111110 1111                                      
 0746     05      F    0   00111110 1111                                      
 0747     06      F    0   00111110 1111                                      
 0748     07      F    0   00111110 1111                                      
 0749     08      F    0   00111110 1111                                      
 0750     09      F    0   00111110 1111                                      
 0751     0A      F    0   00111110 1111                                      
 0752     0B      F    0   00111110 1111                                      
 0753     0C      F    0   00111110 1111                                      
 0754     01      0    0   00111110 1111                                      
 0755     02      0    0   00111110 1111                                      
 0756     03      0    0   00111110 1111                                      
 0757     04      0    0   11111110 1111                                      
 0758     05      0    0   11111110 1111                                      
 0759     06      0    0   11111110 1111                                      
 0760     07      0    0   11111110 1111                                      
 0761     08      0    0   11111110 1111                                      
 0762     09      0    0   11111110 1111                                      
 0763     0A      8    0   11111110 1111                                      
 0764     0B      0    0   11111110 1111                                      
 0765     0C      0    0   11111110 1111                                      
 0766     03      F    0   00111110 1111                                      
 0767     04      8    0   00111110 1111                                      
 0768     05      0    0   00111110 1111                                      
 0769     06      F    0   00111110 1111                                      
 0770     07      F    0   00111110 1111                                      
 0771     08      8    0   00111110 1111                                      
 0772     09      0    0   00111110 1111                                      
 0773     09      3    0   00111110 1111                                      
 0774     0A      0    0   00111110 1111                                      
 0775     0B      4    0   00111110 1111                                      
 0776     0C      1    0   00111110 1111                                      
 0777     03      0    0   11111110 1111                                      
 0778     04      1    0   11111110 1111                                      
 0779     05      3    0   11111110 1111                                      
 0780     06      4    0   11111110 1111                                      
 0781     07      0    0   11111110 1111                                      
 0782     08      5    0   11111110 1111                                      
 0783     09      4    0   11111110 1111                                      
 0784     0A      4    0   11111110 1111                                      
 0785     0B      4    0   11111110 1111                                      
 0786     0C      5    0   11111110 1111                                      
 0787     03      F    1   00111101 1111                                      
 0788     04      8    1   00111101 1111                                      
 0789     05      0    1   00111101 1111                                      
 0790     06      F    1   00111101 1111                                      
 0791     07      F    1   00111101 1111                                      
 0792     08      8    1   00111101 1111                                      
 0793     09      3    1   00111101 1111                                      
 0794     0A      0    1   00111101 1111                                      
 0795     0B      4    1   00111101 1111                                      
 0796     0C      1    1   00111101 1111                                      
 0797     01      0    1   00111101 1111                                      
 0798     02      0    1   00111101 1111                                      
 0799     03      0    1   00111101 1111                                      
 0800     04      9    1   00111101 1111                                      
 0801     05      3    1   00111101 1111                                      
 0802     06      4    1   00111101 1111                                      
 0803     07      0    1   00111101 1111                                      
 0804     08      5    1   00111101 1111                                      
 0805     09      4    1   00111101 1111                                      
 0806     0A      4    1   11111101 1111                                      
 0807     0B      4    1   11111101 1111                                      
 0808     0C      5    1   11111101 1111                                      
 0809     03      F    0   11111110 1111                                      
 0810     04      F    0   11111110 1111                                      
 0811     05      F    0   11111110 1111                                      
 0812     06      F    0   11111110 1111                                      
 0813     07      F    0   11111110 1111                                      
 0814     08      F    0   11111110 1111                                      
 0815     09      F    0   11111110 1111                                      
 0816     0A      F    0   11111110 1111                                      
 0817     0B      F    0   11111110 1111                                      
 0818     0C      F    0   11111110 1111                                      
 0819     01      0    0   00111110 1111                                      
 0820     02      0    0   00111110 1111                                      
 0821     03      0    0   00111110 1111                                      
 0822     04      0    0   00111110 1111                                      
 0823     05      0    0   00111110 1111                                      
 0824     06      0    0   00111110 1111                                      
 0825     07      0    0   00111110 1111                                      
 0826     08      0    0   00111110 1111                                      
 0827     09      0    0   00111110 1111                                      
 0828     0A      8    0   00111110 1111                                      
 0829     0B      0    0   00111110 1111                                      
 0830     0C      0    0   00111110 1111                                      
 0831     03      F    0   11111110 1111                                      
 0832     04      8    0   11111110 1111                                      
 0833     05      0    0   11111110 1111                                      
 0834     06      F    0   11111110 1111                                      
 0835     07      F    0   11111110 1111                                      
 0836     08      8    0   11111110 1111                                      
 0837     09      3    0   00111110 1111                                      
 0838     0A      0    0   00111110 1111                                      
 0839     0B      4    0   00111110 1111                                      
 0840     0C      1    0   00111110 1111                                      
 0841     03      0    0   00111110 1111                                      
 0842     04      1    0   00111110 1111                                      
 0843     05      3    0   00111110 1111                                      
 0844     06      4    0   00111110 1111                                      
 0845     07      0    0   00111110 1111                                      
 0846     08      5    0   00111110 1111                                      
 0847     09      4    0   00111110 1111                                      
 0848     0A      4    0   00111110 1111                                      
 0849     0B      4    0   00111110 1111                                      
 0850     0C      5    0   00111110 1111                                      
 0851     03      F    1   11111101 1111                                      
 0852     04      8    1   11111101 1111                                      
 0853     05      0    1   11111101 1111                                      
 0854     06      F    1   11111101 1111                                      
 0855     07      F    1   11111101 1111                                      
 0856     08      8    1   11111101 1111                                      
 0857     09      3    1   11111101 1111                                      
 0858     0A      0    1   11111101 1111                                      
 0859     0B      4    1   11111101 1111                                      
 0860     0C      1    1   11111101 1111                                      
 0861     01      0    1   11111101 1111                                      
 0862     02      0    1   11111101 1111                                      
 0863     03      0    1   11111101 1111                                      
 0864     04      9    1   00111101 1111                                      
 0865     05      1    1   00111101 1111                                      
 0866     05      3    1   00111101 1111                                      
 0867     06      4    1   00111101 1111                                      
 0868     07      0    1   00111101 1111                                      
 0869     08      5    1   00111101 1111                                      
 0870     09      4    1   00111101 1111                                      
 0871     0A      4    1   00111101 1111                                      
 0872     0B      4    1   00111101 1111                                      
 0873     0C      5    1   00111101 1111                                      
 0874     03      F    0   00111110 1111                                      
 0875     04      F    0   00111110 1111                                      
 0876     05      F    0   00111110 1111                                      
 0877     06      F    0   00111110 1111                                      
 0878     07      F    0   00111110 1111                                      
 0879     08      F    0   00111110 1111                                      
 0880     09      F    0   00111110 1111                                      
 0881     0A      F    0   00111110 1111                                      
 0882     0B      F    0   00111110 1111                                      
 0883     0C      F    0   00111110 1111                                      
 0884     01      0    0   11111110 1111                                      
 0885     02      0    0   11111110 1111                                      
 0886     03      0    0   11111110 1111                                      
 0887     04      0    0   11111110 1111                                      
 0888     05      0    0   11111110 1111                                      
 0889     06      0    0   11111110 1111                                      
 0890     07      0    0   11111110 1111                                      
 0891     08      0    0   11111110 1111                                      
 0892     09      0    0   11111110 1111                                      
 0893     0A      8    0   11111110 1111                                      
 0894     0B      0    0   11111110 1111                                      
 0895     0C      0    0   11111110 1111                                      
 0896     03      F    0   11111110 1111                                      
 0897     04      F    0   11111110 1111                                      
 0898     05      F    0   11111110 1111                                      
 0899     06      F    0   11111110 1111                                      
 0900     07      F    0   11111110 1111                                      
 0901     08      F    0   11111110 1111                                      
 0902     09      F    0   11111110 1111                                      
 0903     0A      F    0   11111110 1111                                      
 0904     0B      F    0   11111110 1111                                      
 0905     0C      0    0   11111110 1111                                      
 0906     03      0    0   11111110 1111                                      
 0907     04      0    0   11111110 1111                                      
 0908     05      0    0   11111110 1111                                      
 0909     06      0    0   11111110 1111                                      
 0910     07      0    0   11111110 1111                                      
 0911     08      0    0   11111110 1111                                      
 0912     09      0    0   11111110 1111                                      
 0913     0A      0    0   11111110 1111                                      
 0914     0B      0    0   11111110 1111                                      
 0915     0C      3    0   11111110 1111                                      
 0916     03      F    1   11111101 1111                                      
 0917     04      8    1   11111101 1111                                      
 0918     05      0    1   11111101 1111                                      
 0919     06      F    1   11111101 1111                                      
 0920     07      F    1   11111101 1111                                      
 0921     08      8    1   11111101 1111                                      
 0922     08      8    1   11111101 1111                                      
 0923     09      3    1   11111101 1111                                      
 0924     0A      0    1   11111101 1111                                      
 0925     0B      4    1   11111101 1111                                      
 0926     0C      1    1   11111101 1111                                      
 0927     01      0    1   00111101 1111                                      
 0928     02      0    1   00111101 1111                                      
 0929     03      0    1   00111101 1111                                      
 0930     04      9    1   00111101 1111                                      
 0931     05      1    1   00111101 1111                                      
 0932     05      3    1   00111101 1111                                      
 0933     06      4    1   00111101 1111                                      
 0934     07      0    1   00111101 1111                                      
 0935     08      5    1   00111101 1111                                      
 0936     09      4    1   00111101 1111                                      
 0937     0A      4    1   00111101 1111                                      
 0938     0B      4    1   00111101 1111                                      
 0939     0C      5    1   00111101 1111                                      
 0940     03      F    0   11111110 1111                                      
 0941     04      F    0   11111110 1111                                      
 0942     05      F    0   11111110 1111                                      
 0943     06      F    0   11111110 1111                                      
 0944     07      F    0   11111110 1111                                      
 0945     08      F    0   11111110 1111                                      
 0946     09      F    0   11111110 1111                                      
 0947     0A      F    0   00111110 1111                                      
 0948     0B      F    0   00111110 1111                                      
 0949     0C      0    0   00111110 1111                                      
 0950     01      0    0   00111110 1111                                      
 0951     02      0    0   00111110 1111                                      
 0952     03      0    0   00111110 1111                                      
 0953     04      0    0   00111110 1111                                      
 0954     05      0    0   00111110 1111                                      
 0955     06      0    0   00111110 1111                                      
 0956     07      0    0   00111110 1111                                      
 0957     08      0    0   00111110 1111                                      
 0958     09      0    0   00111110 1111                                      
 0959     0A      8    0   00111110 1111                                      
 0960     0B      0    0   00111110 1111                                      
 0961     0C      3    0   00111110 1111                                      
 0962     03      F    0   00111110 1111                                      
 0963     04      F    0   00111110 1111                                      
 0964     05      F    0   00111110 1111                                      
 0965     06      F    0   00111110 1111                                      
 0966     07      F    0   00111110 1111                                      
 0967     08      F    0   00111110 1111                                      
 0968     09      F    0   00111110 1111                                      
 0969     0A      F    0   00111110 1111                                      
 0970     0B      1    0   00111110 1111                                      
 0971     0B      1    0   00111110 1111                                      
 0972     0C      0    0   00111110 1111                                      
 0973     03      0    0   00111110 1111                                      
 0974     04      0    0   00111110 1111                                      
 0975     05      0    0   00111110 1111                                      
 0976     06      0    0   00111110 1111                                      
 0977     07      0    0   00111110 1111                                      
 0978     08      0    0   00111110 1111                                      
 0979     09      0    0   00111110 1111                                      
 0980     0A      0    0   00111110 1111                                      
 0981     0B      3    0   00111110 1111                                      
 0982     0C      3    0   00111110 1111                                      
 0983     03      F    1   00111101 1111                                      
 0984     04      8    1   00111101 1111                                      
 0985     05      0    1   00111101 1111                                      
 0986     06      F    1   00111101 1111                                      
 0987     07      F    1   00111101 1111                                      
 0988     08      8    1   00111101 1111                                      
 0989     08      8    1   00111101 1111                                      
 0990     09      3    1   00111101 1111                                      
 0991     0A      0    1   00111101 1111                                      
 0992     0B      4    1   00111101 1111                                      
 0993     0C      1    1   00111101 1111                                      
 0994     01      0    1   11111101 1111                                      
 0995     02      0    1   11111101 1111                                      
 0996     03      0    1   11111101 1111                                      
 0997     04      9    1   11111101 1111                                      
 0998     05      1    1   11111101 1111                                      
 0999     05      3    1   11111101 1111                                      
 1000     06      4    1   11111101 1111                                      
 1001     07      0    1   11111101 1111                                      
 1002     08      5    1   11111101 1111                                      
 1003     09      4    1   11111101 1111                                      
 1004     0A      4    1   11111101 1111                                      
 1005     0B      4    1   11111101 1111                                      
 1006     0C      5    1   11111101 1111                                      
 1007     03      F    0   00111110 1111                                      
 1008     04      F    0   11111110 1111                                      
 1009     05      F    0   11111110 1111                                      
 1010     06      F    0   11111110 1111                                      
 1011     07      F    0   11111110 1111                                      
 1012     08      F    0   11111110 1111                                      
 1013     09      F    0   11111110 1111                                      
 1014     0A      F    0   11111110 1111                                      
 1015     0B      1    0   11111110 1111                                      
 1016     0C      0    0   11111110 1111                                      
 1017     01      0    0   11111110 1111                                      
 1018     02      0    0   11111110 1111                                      
 1019     03      0    0   11111110 1111                                      
 1020     04      0    0   11111110 1111                                      
 1021     05      0    0   11111110 1111                                      
 1022     06      0    0   11111110 1111                                      
 1023     07      0    0   11111110 1111                                      
 1024     08      0    0   11111110 1111                                      
 1025     09      0    0   11111110 1111                                      
 1026     0A      8    0   11111110 1111                                      
 1027     0B      0    0   11111110 1111                                      
 1028     0B      3    0   11111110 1111                                      
 1029     0C      3    0   11111110 1111                                      
 1030     03      F    0   11111110 1111                                      
 1031     04      F    0   11111110 1111                                      
 1032     05      F    0   11111110 1111                                      
 1033     06      F    0   11111110 1111                                      
 1034     07      F    0   11111110 1111                                      
 1035     08      F    0   11111110 1111                                      
 1036     09      F    0   11111110 1111                                      
 1037     0A      2    0   11111110 1111                                      
 1038     0A      2    0   11111110 1111                                      
 1039     0B      1    0   11111110 1111                                      
 1040     0C      0    0   11111110 1111                                      
 1041     03      0    0   11111110 1111                                      
 1042     04      0    0   11111110 1111                                      
 1043     05      0    0   11111110 1111                                      
 1044     06      0    0   11111110 1111                                      
 1045     07      0    0   00111110 1111                                      
 1046     08      0    0   00111110 1111                                      
 1047     09      0    0   00111110 1111                                      
 1048     0A      3    0   00111110 1111                                      
 1049     0B      3    0   00111110 1111                                      
 1050     0C      3    0   00111110 1111                                      
 1051     03      F    1   11111101 1111                                      
 1052     04      8    1   11111101 1111                                      
 1053     05      0    1   11111101 1111                                      
 1054     06      F    1   11111101 1111                                      
 1055     07      F    1   11111101 1111                                      
 1056     08      8    1   11111101 1111                                      
 1057     09      0    1   11111101 1111                                      
 1058     09      3    1   11111101 1111                                      
 1059     0A      0    1   00111101 1111                                      
 1060     0B      4    1   00111101 1111                                      
 1061     0C      1    1   00111101 1111                                      
 1062     01      0    1   00111101 1111                                      
 1063     02      0    1   00111101 1111                                      
 1064     03      0    1   00111101 1111                                      
 1065     04      9    1   00111101 1111                                      
 1066     05      3    1   00111101 1111                                      
 1067     06      4    1   00111101 1111                                      
 1068     07      0    1   00111101 1111                                      
 1069     08      5    1   00111101 1111                                      
 1070     09      4    1   00111101 1111                                      
 1071     0A      4    1   00111101 1111                                      
 1072     0B      4    1   00111101 1111                                      
 1073     0C      5    1   00111101 1111                                      
 1074     03      F    0   00111110 1111                                      
 1075     04      F    0   00111110 1111                                      
 1076     05      F    0   00111110 1111                                      
 1077     06      F    0   00111110 1111                                      
 1078     07      F    0   00111110 1111                                      
 1079     08      F    0   00111110 1111                                      
 1080     09      F    0   00111110 1111                                      
 1081     0A      2    0   00111110 1111                                      
 1082     0B      1    0   00111110 1111                                      
 1083     0C      0    0   00111110 1111                                      
 1084     01      0    0   00111110 1111                                      
 1085     02      0    0   00111110 1111                                      
 1086     03      0    0   00111110 1111                                      
 1087     04      0    0   00111110 1111                                      
 1088     05      0    0   00111110 1111                                      
 1089     06      0    0   00111110 1111                                      
 1090     07      0    0   00111110 1111                                      
 1091     08      0    0   00111110 1111                                      
 1092     09      0    0   11111110 1111                                      
 1093     0A      B    0   11111110 1111                                      
 1094     0B      3    0   11111110 1111                                      
 1095     0C      3    0   11111110 1111                                      
 1096     03      F    0   00111110 1111                                      
 1097     04      F    0   00111110 1111                                      
 1098     05      F    0   00111110 1111                                      
 1099     06      F    0   00111110 1111                                      
 1100     07      F    0   00111110 1111                                      
 1101     08      F    0   00111110 1111                                      
 1102     09      3    0   00111110 1111                                      
 1103     0A      2    0   00111110 1111                                      
 1104     0B      1    0   00111110 1111                                      
 1105     0C      0    0   00111110 1111                                      
 1106     03      0    0   11111110 1111                                      
 1107     04      0    0   11111110 1111                                      
 1108     05      0    0   11111110 1111                                      
 1109     06      0    0   11111110 1111                                      
 1110     07      0    0   11111110 1111                                      
 1111     08      0    0   11111110 1111                                      
 1112     09      3    0   11111110 1111                                      
 1113     0A      3    0   11111110 1111                                      
 1114     0B      3    0   11111110 1111                                      
 1115     0C      3    0   11111110 1111                                      
 1116     03      F    1   00111101 1111                                      
 1117     04      8    1   11111101 1111                                      
 1118     05      0    1   11111101 1111                                      
 1119     06      F    1   11111101 1111                                      
 1120     07      F    1   11111101 1111                                      
 1121     08      8    1   11111101 1111                                      
 1122     08      8    1   11111101 1111                                      
 1123     09      3    1   11111101 1111                                      
 1124     0A      0    1   11111101 1111                                      
 1125     0B      4    1   11111101 1111                                      
 1126     0C      1    1   11111101 1111                                      
 1127     01      0    1   11111101 1111                                      
 1128     02      0    1   11111101 1111                                      
 1129     03      0    1   11111101 1111                                      
 1130     04      9    1   11111101 1111                                      
 1131     05      3    1   11111101 1111                                      
 1132     06      4    1   11111101 1111                                      
 1133     07      0    1   11111101 1111                                      
 1134     08      5    1   11111101 1111                                      
 1135     09      4    1   11111101 1111                                      
 1136     0A      4    1   11111101 1111                                      
 1137     0B      4    1   11111101 1111                                      
 1138     0C      5    1   11111101 1111                                      
 1139     03      F    0   11111110 1111                                      
 1140     04      F    0   11111110 1111                                      
 1141     05      F    0   11111110 1111                                      
 1142     06      F    0   11111110 1111                                      
 1143     07      F    0   11111110 1111                                      
 1144     08      F    0   11111110 1111                                      
 1145     09      3    0   11111110 1111                                      
 1146     0A      2    0   11111110 1111                                      
 1147     0B      1    0   11111110 1111                                      
 1148     0C      0    0   11111110 1111                                      
 1149     01      0    0   11111110 1111                                      
 1150     02      0    0   11111110 1111                                      
 1151     03      0    0   00111110 1111                                      
 1152     04      0    0   00111110 1111                                      
 1153     05      0    0   00111110 1111                                      
 1154     06      0    0   00111110 1111                                      
 1155     07      0    0   00111110 1111                                      
 1156     08      0    0   00111110 1111                                      
 1157     09      3    0   00111110 1111                                      
 1158     0A      B    0   00111110 1111                                      
 1159     0B      3    0   00111110 1111                                      
 1160     0C      3    0   00111110 1111                                      
 1161     03      F    0   11111110 1111                                      
 1162     04      F    0   11111110 1111                                      
 1163     05      F    0   11111110 1111                                      
 1164     06      F    0   11111110 1111                                      
 1165     07      F    0   11111110 1111                                      
 1166     08      4    0   11111110 1111                                      
 1167     09      3    0   11111110 1111                                      
 1168     0A      2    0   11111110 1111                                      
 1169     0B      1    0   11111110 1111                                      
 1170     0C      0    0   11111110 1111                                      
 1171     03      0    0   00111110 1111                                      
 1172     04      0    0   00111110 1111                                      
 1173     05      0    0   00111110 1111                                      
 1174     06      0    0   00111110 1111                                      
 1175     07      0    0   00111110 1111                                      
 1176     08      3    0   00111110 1111                                      
 1177     09      3    0   00111110 1111                                      
 1178     0A      3    0   00111110 1111                                      
 1179     0B      3    0   00111110 1111                                      
 1180     0C      3    0   00111110 1111                                      
 1181     03      F    1   00111101 1111                                      
 1182     04      8    1   00111101 1111                                      
 1183     05      0    1   00111101 1111                                      
 1184     06      F    1   00111101 1111                                      
 1185     07      F    1   00111101 1111                                      
 1186     08      8    1   00111101 1111                                      
 1187     08      8    1   00111101 1111                                      
 1188     09      3    1   00111101 1111                                      
 1189     0A      0    1   00111101 1111                                      
 1190     0B      4    1   00111101 1111                                      
 1191     0C      1    1   00111101 1111                                      
 1192     01      0    1   00111101 1111                                      
 1193     02      0    1   00111101 1111                                      
 1194     03      0    1   00111101 1111                                      
 1195     04      9    1   00111101 1111                                      
 1196     05      1    1   00111101 1111                                      
 1197     05      3    1   00111101 1111                                      
 1198     06      4    1   00111101 1111                                      
 1199     07      0    1   00111101 1111                                      
 1200     08      5    1   00111101 1111                                      
 1201     09      4    1   11111101 1111                                      
 1202     0A      4    1   11111101 1111                                      
 1203     0B      4    1   11111101 1111                                      
 1204     0C      5    1   11111101 1111                                      
 1205     03      F    0   00111110 1111                                      
 1206     04      F    0   00111110 1111                                      
 1207     05      F    0   00111110 1111                                      
 1208     06      F    0   00111110 1111                                      
 1209     07      F    0   00111110 1111                                      
 1210     08      4    0   00111110 1111                                      
 1211     08      4    0   00111110 1111                                      
 1212     09      3    0   00111110 1111                                      
 1213     0A      2    0   00111110 1111                                      
 1214     0B      1    0   00111110 1111                                      
 1215     0C      0    0   00111110 1111                                      
 1216     01      0    0   11111110 1111                                      
 1217     02      0    0   11111110 1111                                      
 1218     03      0    0   11111110 1111                                      
 1219     04      0    0   11111110 1111                                      
 1220     05      0    0   11111110 1111                                      
 1221     06      0    0   11111110 1111                                      
 1222     07      0    0   11111110 1111                                      
 1223     08      3    0   11111110 1111                                      
 1224     09      3    0   11111110 1111                                      
 1225     0A      B    0   11111110 1111                                      
 1226     0B      3    0   11111110 1111                                      
 1227     0C      3    0   11111110 1111                                      
 1228     03      F    0   00111110 1111                                      
 1229     04      F    0   00111110 1111                                      
 1230     05      F    0   00111110 1111                                      
 1231     06      F    0   00111110 1111                                      
 1232     07      5    0   00111110 1111                                      
 1233     08      4    0   11111110 1111                                      
 1234     09      3    0   11111110 1111                                      
 1235     0A      2    0   11111110 1111                                      
 1236     0B      1    0   11111110 1111                                      
 1237     0C      0    0   11111110 1111                                      
 1238     03      0    0   11111110 1111                                      
 1239     04      0    0   11111110 1111                                      
 1240     05      0    0   11111110 1111                                      
 1241     06      0    0   11111110 1111                                      
 1242     07      3    0   11111110 1111                                      
 1243     08      3    0   11111110 1111                                      
 1244     09      3    0   11111110 1111                                      
 1245     0A      3    0   11111110 1111                                      
 1246     0B      3    0   11111110 1111                                      
 1247     0C      3    0   11111110 1111                                      
 1248     03      F    1   11111101 1111                                      
 1249     04      8    1   11111101 1111                                      
 1250     05      0    1   11111101 1111                                      
 1251     06      F    1   11111101 1111                                      
 1252     07      F    1   11111101 1111                                      
 1253     08      8    1   11111101 1111                                      
 1254     08      8    1   11111101 1111                                      
 1255     09      0    1   11111101 1111                                      
 1256     09      3    1   11111101 1111                                      
 1257     0A      0    1   11111101 1111                                      
 1258     0B      4    1   11111101 1111                                      
 1259     0C      1    1   11111101 1111                                      
 1260     01      0    1   11111101 1111                                      
 1261     01      0    1   11111101 1111                                      
 1262     02      0    1   11111101 1111                                      
 1263     03      0    1   00111101 1111                                      
 1264     04      9    1   00111101 1111                                      
 1265     05      3    1   00111101 1111                                      
 1266     06      4    1   00111101 1111                                      
 1267     07      0    1   00111101 1111                                      
 1268     08      5    1   00111101 1111                                      
 1269     09      4    1   00111101 1111                                      
 1270     0A      4    1   00111101 1111                                      
 1271     0B      4    1   00111101 1111                                      
 1272     0C      5    1   00111101 1111                                      
 1273     03      F    0   11111110 1111                                      
 1274     04      F    0   11111110 1111                                      
 1275     05      F    0   11111110 1111                                      
 1276     06      F    0   11111110 1111                                      
 1277     07      5    0   11111110 1111                                      
 1278     08      4    0   11111110 1111                                      
 1279     09      3    0   11111110 1111                                      
 1280     0A      2    0   11111110 1111                                      
 1281     0B      1    0   11111110 1111                                      
 1282     0C      0    0   11111110 1111                                      
 1283     01      0    0   00111110 1111                                      
 1284     02      0    0   00111110 1111                                      
 1285     03      0    0   00111110 1111                                      
 1286     04      0    0   00111110 1111                                      
 1287     05      0    0   00111110 1111                                      
 1288     06      0    0   00111110 1111                                      
 1289     07      3    0   00111110 1111                                      
 1290     08      3    0   00111110 1111                                      
 1291     09      3    0   00111110 1111                                      
 1292     0A      B    0   00111110 1111                                      
 1293     0B      3    0   00111110 1111                                      
 1294     0C      3    0   00111110 1111                                      
 1295     03      F    0   00111110 1111                                      
 1296     04      F    0   00111110 1111                                      
 1297     05      F    0   00111110 1111                                      
 1298     06      6    0   00111110 1111                                      
 1299     07      5    0   00111110 1111                                      
 1300     08      4    0   00111110 1111                                      
 1301     09      3    0   00111110 1111                                      
 1302     0A      2    0   00111110 1111                                      
 1303     0B      1    0   00111110 1111                                      
 1304     0C      0    0   00111110 1111                                      
 1305     03      0    0   00111110 1111                                      
 1306     04      0    0   00111110 1111                                      
 1307     05      0    0   00111110 1111                                      
 1308     06      3    0   00111110 1111                                      
 1309     07      3    0   00111110 1111                                      
 1310     08      3    0   00111110 1111                                      
 1311     09      3    0   00111110 1111                                      
 1312     0A      3    0   00111110 1111                                      
 1313     0B      3    0   00111110 1111                                      
 1314     0C      3    0   00111110 1111                                      
 1315     03      F    1   00111101 1111                                      
 1316     04      8    1   00111101 1111                                      
 1317     05      0    1   00111101 1111                                      
 1318     06      F    1   00111101 1111                                      
 1319     07      F    1   00111101 1111                                      
 1320     08      8    1   00111101 1111                                      
 1321     08      8    1   00111101 1111                                      
 1322     09      0    1   00111101 1111                                      
 1323     09      3    1   00111101 1111                                      
 1324     0A      0    1   00111101 1111                                      
 1325     0B      4    1   00111101 1111                                      
 1326     0C      1    1   00111101 1111                                      
 1327     01      0    1   11111101 1111                                      
 1328     02      0    1   11111101 1111                                      
 1329     03      0    1   11111101 1111                                      
 1330     04      9    1   11111101 1111                                      
 1331     05      1    1   11111101 1111                                      
 1332     05      3    1   11111101 1111                                      
 1333     06      4    1   11111101 1111                                      
 1334     07      0    1   11111101 1111                                      
 1335     08      5    1   11111101 1111                                      
 1336     09      4    1   11111101 1111                                      
 1337     0A      4    1   11111101 1111                                      
 1338     0B      4    1   11111101 1111                                      
 1339     0C      5    1   11111101 1111                                      
 1340     03      F    0   00111110 1111                                      
 1341     04      F    0   00111110 1111                                      
 1342     05      F    0   00111110 1111                                      
 1343     06      6    0   00111110 1111                                      
 1344     07      5    0   00111110 1111                                      
 1345     08      4    0   00111110 1111                                      
 1346     09      3    0   11111110 1111                                      
 1347     0A      2    0   11111110 1111                                      
 1348     0B      1    0   11111110 1111                                      
 1349     0C      0    0   11111110 1111                                      
 1350     01      0    0   11111110 1111                                      
 1351     02      0    0   11111110 1111                                      
 1352     03      0    0   11111110 1111                                      
 1353     04      0    0   11111110 1111                                      
 1354     05      0    0   11111110 1111                                      
 1355     06      3    0   11111110 1111                                      
 1356     07      3    0   11111110 1111                                      
 1357     08      3    0   11111110 1111                                      
 1358     09      3    0   11111110 1111                                      
 1359     0A      B    0   11111110 1111                                      
 1360     0B      3    0   11111110 1111                                      
 1361     0C      3    0   11111110 1111                                      
 1362     03      F    0   11111110 1111                                      
 1363     04      F    0   11111110 1111                                      
 1364     05      7    0   11111110 1111                                      
 1365     06      6    0   11111110 1111                                      
 1366     07      5    0   11111110 1111                                      
 1367     08      4    0   11111110 1111                                      
 1368     09      3    0   11111110 1111                                      
 1369     0A      2    0   11111110 1111                                      
 1370     0B      1    0   11111110 1111                                      
 1371     0C      0    0   11111110 1111                                      
