 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0429     77      0    0   111110 1111                                        
 0430     76      0    0   111110 1111                                        
 0431     75      8    0   111110 1111                                        
 0432     74      0    0   111110 1111                                        
 0433     73      0    0   111110 1111                                        
 0434     7C      F    0   111110 1111                                        
 0435     7B      F    0   111110 1111                                        
 0436     7A      F    0   111110 1111                                        
 0437     79      F    0   111110 1111                                        
 0438     78      F    0   111110 1111                                        
 0439     77      F    0   111110 1111                                        
 0440     76      3    0   111110 1111                                        
 0441     75      0    0   111110 1111                                        
 0442     74      4    0   111110 1111                                        
 0443     73      1    0   111110 1111                                        
 0444     7C      0    0   111110 1111                                        
 0445     7B      0    0   111110 1111                                        
 0446     7A      0    0   111110 1111                                        
 0447     79      0    0   111110 1111                                        
 0448     78      0    0   111110 1111                                        
 0449     77      0    0   111110 1111                                        
 0450     76      4    0   111110 1111                                        
 0451     75      4    0   111110 1111                                        
 0452     74      4    0   111110 1111                                        
 0453     73      5    0   111110 1111                                        
 0454     7C      F    1   111101 1111                                        
 0455     7B      F    1   111101 1111                                        
 0456     7A      F    1   111101 1111                                        
 0457     79      F    1   111101 1111                                        
 0458     78      F    1   111101 1111                                        
 0459     77      F    1   111101 1111                                        
 0460     76      3    1   111101 1111                                        
 0461     75      0    1   111101 1111                                        
 0462     74      4    1   111101 1111                                        
 0463     73      1    1   111101 1111                                        
 0464     7E      0    1   111101 1111                                        
 0465     7D      0    1   111101 1111                                        
 0466     7C      0    1   111101 1111                                        
 0467     7B      0    1   111101 1111                                        
 0468     7A      0    1   111101 1111                                        
 0469     79      8    1   111101 1111                                        
 0470     78      0    1   111101 1111                                        
 0471     77      0    1   111101 1111                                        
 0472     76      4    1   111101 1111                                        
 0473     75      4    1   111101 1111                                        
 0474     74      4    1   111101 1111                                        
 0475     73      5    1   111101 1111                                        
 0476     7C      F    0   111110 1111                                        
 0477     7B      F    0   111110 1111                                        
 0478     7A      F    0   111110 1111                                        
 0479     79      F    0   111110 1111                                        
 0480     78      F    0   111110 1111                                        
 0481     77      F    0   111110 1111                                        
 0482     76      F    0   111110 1111                                        
 0483     75      F    0   111110 1111                                        
 0484     74      F    0   111110 1111                                        
 0485     73      F    0   111110 1111                                        
 0486     7E      0    0   111110 1111                                        
 0487     7D      0    0   111110 1111                                        
 0488     7C      0    0   111110 1111                                        
 0489     7B      0    0   111110 1111                                        
 0490     7A      0    0   111110 1111                                        
 0491     79      0    0   111110 1111                                        
 0492     78      0    0   111110 1111                                        
 0493     77      0    0   111110 1111                                        
 0494     76      0    0   111110 1111                                        
 0495     75      8    0   111110 1111                                        
 0496     74      0    0   111110 1111                                        
 0497     73      0    0   111110 1111                                        
 0498     7C      F    0   111110 1111                                        
 0499     7B      F    0   111110 1111                                        
 0500     7A      F    0   111110 1111                                        
 0501     79      F    0   111110 1111                                        
 0502     78      F    0   111110 1111                                        
 0503     77      8    0   111110 1111                                        
 0504     76      3    0   111110 1111                                        
 0505     75      0    0   111110 1111                                        
 0506     74      4    0   111110 1111                                        
 0507     73      1    0   111110 1111                                        
 0508     7C      0    0   111110 1111                                        
 0509     7B      0    0   111110 1111                                        
 0510     7A      0    0   111110 1111                                        
 0511     79      0    0   111110 1111                                        
 0512     78      0    0   111110 1111                                        
 0513     77      5    0   111110 1111                                        
 0514     76      4    0   111110 1111                                        
 0515     75      4    0   111110 1111                                        
 0516     74      4    0   111110 1111                                        
 0517     73      5    0   111110 1111                                        
 0518     7C      F    1   111101 1111                                        
 0519     7B      F    1   111101 1111                                        
 0520     7A      F    1   111101 1111                                        
 0521     79      F    1   111101 1111                                        
 0522     78      F    1   111101 1111                                        
 0523     77      8    1   111101 1111                                        
 0524     76      3    1   111101 1111                                        
 0525     75      0    1   111101 1111                                        
 0526     74      4    1   111101 1111                                        
 0527     73      1    1   111101 1111                                        
 0528     7E      0    1   111101 1111                                        
 0529     7D      0    1   111101 1111                                        
 0530     7C      0    1   111101 1111                                        
 0531     7B      0    1   111101 1111                                        
 0532     7A      0    1   111101 1111                                        
 0533     79      8    1   111101 1111                                        
 0534     78      0    1   111101 1111                                        
 0535     77      5    1   111101 1111                                        
 0536     76      4    1   111101 1111                                        
 0537     75      4    1   111101 1111                                        
 0538     74      4    1   111101 1111                                        
 0539     73      5    1   111101 1111                                        
