 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE   
 0413     79      F    01101 1111                                             
 0414     78      F    01101 1111                                             
 0415     77      F    01101 1111                                             
 0416     76      F    01101 1111                                             
 0417     75      F    01101 1111                                             
 0418     74      F    01101 1111                                             
 0419     73      F    01101 1111                                             
 0420     7E      0    01101 1111                                             
 0421     7D      0    01101 1111                                             
 0422     7C      0    01101 1111                                             
 0423     7B      0    01101 1111                                             
 0424     7A      0    01101 1111                                             
 0425     79      0    01101 1111                                             
 0426     78      0    01101 1111                                             
 0427     77      0    01101 1111                                             
 0428     76      0    01101 1111                                             
 0429     75      0    01101 1111                                             
 0430     74      0    01101 1111                                             
 0431     73      0    01101 1111                                             
 0432     78      E    01110 1111                                             
 0433     78      5    01110 1111                                             
 0434     78      F    01110 1111                                             
 0435     78      0    01110 1111                                             
 0436     75      0    01110 1111                                             
 0437     74      1    01110 1111                                             
 0438     73      0    01110 1111                                             
 0439     75      5    01111 1111                                             
 0440     74      4    01111 1111                                             
 0441     7C      4    01101 1111                                             
 0442     7B      F    01101 1111                                             
 0443     7A      F    01101 1111                                             
 0444     79      F    01101 1111                                             
 0445     78      5    01101 1111                                             
 0446     77      4    01101 1111                                             
 0447     76      0    01101 1111                                             
 0448     75      2    01101 1111                                             
 0449     74      0    01101 1111                                             
 0450     73      0    01101 1111                                             
 0451     7C      0    01101 1111                                             
 0452     7B      0    01101 1111                                             
 0453     7A      0    01101 1111                                             
 0454     79      0    01101 1111                                             
 0455     78      0    01101 1111                                             
 0456     77      4    01101 1111                                             
 0457     76      4    01101 1111                                             
 0458     75      4    01101 1111                                             
 0459     74      4    01101 1111                                             
 0460     73      4    01101 1111                                             
 0461     73      F    01111 1111                                             
 0462     72      F    01111 1111                                             
 0463     7E      3    01110 1111                                             
 0464     7D      B    01110 1111                                             
 0465     7C      B    01110 1111                                             
 0466     7B      F    01110 1111                                             
 0467     7A      F    01110 1111                                             
 0468     79      F    01110 1111                                             
 0469     78      5    01110 1111                                             
 0470     77      4    01110 1111                                             
 0471     76      0    01110 1111                                             
 0472     75      2    01110 1111                                             
 0473     74      0    01110 1111                                             
 0474     73      0    01110 1111                                             
 0475     7E      0    01110 1111                                             
 0476     7D      0    01110 1111                                             
 0477     7C      0    01110 1111                                             
 0478     7B      0    01110 1111                                             
 0479     7A      0    01110 1111                                             
 0480     79      0    01110 1111                                             
 0481     78      0    01110 1111                                             
 0482     77      4    01110 1111                                             
 0483     76      4    01110 1111                                             
 0484     75      4    01110 1111                                             
 0485     74      4    01110 1111                                             
 0486     73      4    01110 1111                                             
 0487     7E      B    01101 1111                                             
 0488     7D      B    01101 1111                                             
 0489     7C      B    01101 1111                                             
 0490     7B      F    01101 1111                                             
 0491     7A      F    01101 1111                                             
 0492     79      F    01101 1111                                             
 0493     78      F    01101 1111                                             
 0494     77      F    01101 1111                                             
 0495     76      F    01101 1111                                             
 0496     75      F    01101 1111                                             
 0497     74      F    01101 1111                                             
 0498     73      F    01101 1111                                             
 0499     7E      0    01101 1111                                             
 0500     7D      0    01101 1111                                             
 0501     7C      0    01101 1111                                             
 0502     7B      0    01101 1111                                             
 0503     7A      0    01101 1111                                             
 0504     79      0    01101 1111                                             
 0505     78      0    01101 1111                                             
 0506     77      0    01101 1111                                             
 0507     76      0    01101 1111                                             
 0508     75      0    01101 1111                                             
 0509     74      0    01101 1111                                             
 0510     73      0    01101 1111                                             
 0511     79      E    01110 1111                                             
 0512     79      D    01110 1111                                             
 0513     79      F    01110 1111                                             
 0514     79      8    01110 1111                                             
 0515     75      4    01110 1111                                             
 0516     74      5    01110 1111                                             
 0517     73      0    01110 1111                                             
 0518     73      6    01111 1111                                             
 0519     72      4    01111 1111                                             
 0520     7C      4    01101 1111                                             
 0521     7B      F    01101 1111                                             
 0522     7A      F    01101 1111                                             
 0523     79      6    01101 1111                                             
 0524     78      4    01101 1111                                             
 0525     77      4    01101 1111                                             
 0526     76      0    01101 1111                                             
 0527     75      2    01101 1111                                             
 0528     74      0    01101 1111                                             
 0529     73      0    01101 1111                                             
 0530     7C      0    01101 1111                                             
 0531     7B      0    01101 1111                                             
 0532     7A      0    01101 1111                                             
 0533     79      0    01101 1111                                             
 0534     78      4    01101 1111                                             
 0535     77      4    01101 1111                                             
 0536     76      4    01101 1111                                             
 0537     75      4    01101 1111                                             
 0538     74      4    01101 1111                                             
