 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE    
 0452     7A      0    101001 1111                                            
 0453     79      0    101001 1111                                            
 0454     78      0    101001 1111                                            
 0455     77      0    101001 1111                                            
 0456     76      0    101001 1111                                            
 0457     75      4    101001 1111                                            
 0458     74      4    101001 1111                                            
 0459     73      4    101001 1111                                            
 0460     7C      F    101010 1111                                            
 0461     7B      F    101010 1111                                            
 0462     7A      F    101010 1111                                            
 0463     79      F    101010 1111                                            
 0464     78      F    101010 1111                                            
 0465     77      F    101110 1111                                            
 0466     76      3    101110 1111                                            
 0467     75      0    101110 1111                                            
 0468     74      0    101110 1111                                            
 0469     73      0    101110 1111                                            
 0470     7E      0    101110 1111                                            
 0471     7D      0    101110 1111                                            
 0472     7C      0    101110 1111                                            
 0473     7B      0    101110 1111                                            
 0474     7A      0    101110 1111                                            
 0475     78      0    101110 1111                                            
 0476     78      0    101110 1111                                            
 0477     78      0    101110 1111                                            
 0478     77      0    101110 1111                                            
 0479     76      0    101110 1111                                            
 0480     75      4    101110 1111                                            
 0481     74      4    101110 1111                                            
 0482     73      4    101110 1111                                            
 0483     7C      F    101001 1111                                            
 0484     7B      F    101001 1111                                            
 0485     7A      F    101001 1111                                            
 0486     79      F    101001 1111                                            
 0487     78      F    101001 1111                                            
 0488     77      F    101001 1111                                            
 0489     76      F    101001 1111                                            
 0490     75      F    101001 1111                                            
 0491     74      F    101001 1111                                            
 0492     73      F    101001 1111                                            
 0493     7E      0    101001 1111                                            
 0494     7D      0    101001 1111                                            
 0495     7C      0    101001 1111                                            
 0496     7B      0    101001 1111                                            
 0497     7A      0    101001 1111                                            
 0498     79      0    101001 1111                                            
 0499     78      0    101101 1111                                            
 0500     77      0    101101 1111                                            
 0501     76      0    101101 1111                                            
 0502     74      0    101101 1111                                            
 0503     74      0    101101 1111                                            
 0504     74      0    101101 1111                                            
 0505     73      0    101101 1111                                            
 0506     7C      5    101001 1111                                            
 0507     7B      F    101001 1111                                            
 0508     7A      F    101001 1111                                            
 0509     79      F    101001 1111                                            
 0510     78      F    101001 1111                                            
 0511     77      8    101001 1111                                            
 0512     75      0    101001 1111                                            
 0513     75      0    101001 1111                                            
 0514     75      0    101001 1111                                            
 0515     74      0    101001 1111                                            
 0516     73      0    101001 1111                                            
 0517     7C      0    101101 1111                                            
 0518     7B      0    101101 1111                                            
 0519     7A      0    101101 1111                                            
 0520     79      0    101101 1111                                            
 0521     78      0    101101 1111                                            
 0522     77      0    101101 1111                                            
 0523     76      4    101101 1111                                            
 0524     75      4    101101 1111                                            
 0525     74      4    101101 1111                                            
 0526     73      4    101101 1111                                            
 0527     7C      F    101010 1111                                            
 0528     7B      F    101010 1111                                            
 0529     7A      F    101010 1111                                            
 0530     79      F    101010 1111                                            
 0531     78      F    101010 1111                                            
 0532     76      0    101010 1111                                            
 0533     76      0    101010 1111                                            
 0534     76      0    101010 1111                                            
 0535     75      0    101010 1111                                            
 0536     74      0    101010 1111                                            
 0537     73      0    101010 1111                                            
 0538     7E      0    101010 1111                                            
 0539     7D      0    101010 1111                                            
 0540     7C      0    101010 1111                                            
 0541     7B      0    101010 1111                                            
 0542     7A      0    101010 1111                                            
 0543     78      0    101010 1111                                            
 0544     78      0    101010 1111                                            
 0545     78      0    101010 1111                                            
 0546     77      0    101010 1111                                            
 0547     76      4    101010 1111                                            
 0548     75      4    101010 1111                                            
 0549     74      4    101010 1111                                            
 0550     73      4    101010 1111                                            
 0551     7C      F    101101 1111                                            
 0552     7B      F    101101 1111                                            
 0553     7A      F    101101 1111                                            
 0554     79      F    101101 1111                                            
 0555     78      F    101101 1111                                            
 0556     77      F    101101 1111                                            
 0557     76      F    101101 1111                                            
 0558     75      F    101101 1111                                            
 0559     74      F    101101 1111                                            
 0560     73      F    101101 1111                                            
 0561     7E      0    101001 1111                                            
 0562     7D      0    101001 1111                                            
 0563     7C      0    101001 1111                                            
 0564     7B      0    101001 1111                                            
 0565     7A      0    101001 1111                                            
 0566     79      0    101001 1111                                            
 0567     78      0    101001 1111                                            
 0568     77      0    101001 1111                                            
 0569     76      0    101001 1111                                            
