 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE    
 0801     7B      F    101001 1111                                            
 0802     7A      F    101001 1111                                            
 0803     79      F    101001 1111                                            
 0804     78      F    101001 1111                                            
 0805     77      F    101001 1111                                            
 0806     76      F    101001 1111                                            
 0807     75      F    101001 1111                                            
 0808     74      F    101001 1111                                            
 0809     73      F    101001 1111                                            
 0810     7E      0    101101 1111                                            
 0811     7D      0    101101 1111                                            
 0812     7C      0    101101 1111                                            
 0813     7B      0    101101 1111                                            
 0814     7A      0    101101 1111                                            
 0815     79      0    101101 1111                                            
 0816     78      0    101101 1111                                            
 0817     77      0    101101 1111                                            
 0818     76      0    101101 1111                                            
 0819     75      0    101101 1111                                            
 0820     74      0    101101 1111                                            
 0821     73      0    101101 1111                                            
 0822     73      E    101101 1111                                            
 0823     73      5    101001 1111                                            
 0824     75      0    101110 1111                                            
 0825     74      0    101110 1111                                            
 0826     73      0    101110 1111                                            
 0827     6B      A    101111 1111                                            
 0828     6A      4    101111 1111                                            
 0829     7C      0    101101 1111                                            
 0830     7B      F    101101 1111                                            
 0831     7A      F    101101 1111                                            
 0832     79      F    101101 1111                                            
 0833     78      F    101101 1111                                            
 0834     77      F    101101 1111                                            
 0835     76      F    101101 1111                                            
 0836     75      F    101101 1111                                            
 0837     74      F    101101 1111                                            
 0838     73      A    101101 1111                                            
 0839     7C      0    101101 1111                                            
 0840     7B      0    101101 1111                                            
 0841     7A      0    101101 1111                                            
 0842     79      0    101101 1111                                            
 0843     78      0    101101 1111                                            
 0844     77      0    101101 1111                                            
 0845     76      0    101101 1111                                            
 0846     75      0    101101 1111                                            
 0847     74      0    101101 1111                                            
 0848     73      0    101101 1111                                            
 0849     69      F    101111 1111                                            
 0850     68      F    101111 1111                                            
 0851     7E      9    101010 1111                                            
 0852     7D      B    101010 1111                                            
 0853     7C      9    101010 1111                                            
 0854     7B      8    101010 1111                                            
 0855     7A      0    101010 1111                                            
 0856     79      6    101010 1111                                            
 0857     78      4    101010 1111                                            
 0858     77      4    101010 1111                                            
 0859     76      0    101010 1111                                            
 0860     75      2    101010 1111                                            
 0861     74      0    101010 1111                                            
 0862     73      0    101010 1111                                            
 0863     7E      0    101110 1111                                            
 0864     7D      0    101110 1111                                            
 0865     7C      0    101110 1111                                            
 0866     7B      4    101110 1111                                            
 0867     7A      4    101110 1111                                            
 0868     79      4    101110 1111                                            
 0869     78      4    101110 1111                                            
 0870     77      4    101110 1111                                            
 0871     76      4    101110 1111                                            
 0872     75      4    101110 1111                                            
 0873     74      4    101110 1111                                            
 0874     73      4    101110 1111                                            
 0875     7E      B    101101 1111                                            
 0876     7D      B    101101 1111                                            
 0877     7C      B    101101 1111                                            
 0878     7B      F    101101 1111                                            
 0879     7A      F    101101 1111                                            
 0880     79      F    101101 1111                                            
 0881     78      F    101101 1111                                            
 0882     77      F    101101 1111                                            
 0883     76      F    101101 1111                                            
 0884     75      F    101101 1111                                            
 0885     74      F    101101 1111                                            
 0886     73      A    101101 1111                                            
 0887     7E      0    101001 1111                                            
 0888     7D      0    101001 1111                                            
 0889     7C      0    101001 1111                                            
 0890     7B      0    101001 1111                                            
 0891     7A      0    101001 1111                                            
 0892     79      0    101001 1111                                            
 0893     78      0    101001 1111                                            
 0894     77      0    101001 1111                                            
 0895     76      0    101001 1111                                            
 0896     75      0    101001 1111                                            
 0897     74      0    101001 1111                                            
 0898     73      0    101001 1111                                            
 0899     74      E    101001 1111                                            
 0900     74      5    101101 1111                                            
 0901     75      4    101110 1111                                            
 0902     74      4    101110 1111                                            
 0903     73      4    101110 1111                                            
 0904     69      B    101111 1111                                            
 0905     68      4    101011 1111                                            
 0906     7C      4    101101 1111                                            
 0907     7B      F    101101 1111                                            
 0908     7A      F    101101 1111                                            
 0909     79      F    101001 1111                                            
 0910     78      F    101001 1111                                            
 0911     77      F    101001 1111                                            
 0912     76      F    101001 1111                                            
 0913     75      F    101001 1111                                            
 0914     74      B    101001 1111                                            
 0915     73      A    101001 1111                                            
 0916     7C      0    101001 1111                                            
 0917     7B      0    101001 1111                                            
 0918     7A      0    101001 1111                                            
 0919     79      0    101001 1111                                            
 0920     78      0    101001 1111                                            
 0921     77      0    101001 1111                                            
 0922     76      0    101001 1111                                            
 0923     75      0    101001 1111                                            
 0924     74      0    101001 1111                                            
 0925     73      4    101001 1111                                            
 0926     67      F    101011 1111                                            
 0927     66      F    101011 1111                                            
 0928     7E      2    101110 1111                                            
 0929     7D      B    101110 1111                                            
 0930     7C      9    101110 1111                                            
 0931     7B      8    101110 1111                                            
 0932     7A      0    101110 1111                                            
 0933     79      6    101110 1111                                            
 0934     78      4    101110 1111                                            
 0935     77      4    101110 1111                                            
 0936     76      0    101110 1111                                            
 0937     75      2    101110 1111                                            
 0938     74      0    101110 1111                                            
 0939     73      0    101110 1111                                            
 0940     7E      0    101010 1111                                            
 0941     7D      0    101010 1111                                            
 0942     7C      0    101010 1111                                            
 0943     7B      4    101010 1111                                            
 0944     7A      4    101010 1111                                            
 0945     79      4    101010 1111                                            
 0946     78      4    101010 1111                                            
 0947     77      4    101010 1111                                            
 0948     76      4    101010 1111                                            
 0949     75      4    101010 1111                                            
 0950     74      4    101010 1111                                            
 0951     73      4    101010 1111                                            
 0952     7E      B    101001 1111                                            
 0953     7D      B    101001 1111                                            
 0954     7C      B    101001 1111                                            
 0955     7B      F    101001 1111                                            
 0956     7A      F    101001 1111                                            
 0957     79      F    101001 1111                                            
 0958     78      F    101001 1111                                            
 0959     77      F    101001 1111                                            
 0960     76      F    101001 1111                                            
 0961     75      F    101001 1111                                            
 0962     74      B    101001 1111                                            
 0963     73      A    101001 1111                                            
 0964     7E      0    101101 1111                                            
 0965     7D      0    101101 1111                                            
 0966     7C      0    101101 1111                                            
 0967     7B      0    101101 1111                                            
 0968     7A      0    101101 1111                                            
 0969     79      0    101101 1111                                            
 0970     78      0    101101 1111                                            
 0971     77      0    101101 1111                                            
 0972     76      0    101101 1111                                            
 0973     75      0    101101 1111                                            
 0974     74      0    101101 1111                                            
 0975     73      4    101101 1111                                            
 0976     75      E    101101 1111                                            
 0977     75      D    101101 1111                                            
 0978     75      F    101101 1111                                            
 0979     75      8    101101 1111                                            
 0980     75      0    101010 1111                                            
 0981     74      1    101010 1111                                            
 0982     73      0    101010 1111                                            
 0983     67      C    101011 1111                                            
 0984     66      4    101011 1111                                            
 0985     7C      4    101001 1111                                            
 0986     7B      F    101001 1111                                            
 0987     7A      F    101001 1111                                            
 0988     79      F    101001 1111                                            
 0989     78      F    101001 1111                                            
 0990     77      F    101001 1111                                            
 0991     76      F    101001 1111                                            
 0992     75      C    101001 1111                                            
 0993     74      8    101001 1111                                            
 0994     73      A    101001 1111                                            
 0995     7C      0    101001 1111                                            
 0996     7B      0    101001 1111                                            
 0997     7A      0    101001 1111                                            
 0998     79      0    101001 1111                                            
 0999     78      0    101101 1111                                            
 1000     77      0    101101 1111                                            
 1001     76      0    101101 1111                                            
 1002     75      0    101101 1111                                            
 1003     74      4    101101 1111                                            
 1004     73      4    101101 1111                                            
 1005     65      F    101111 1111                                            
 1006     64      F    101111 1111                                            
 1007     7E      2    101110 1111                                            
 1008     7D      B    101110 1111                                            
 1009     7C      9    101010 1111                                            
 1010     7B      8    101010 1111                                            
 1011     7A      0    101010 1111                                            
 1012     79      6    101010 1111                                            
 1013     78      4    101010 1111                                            
 1014     77      4    101010 1111                                            
 1015     76      0    101010 1111                                            
 1016     75      2    101010 1111                                            
 1017     74      0    101010 1111                                            
 1018     73      0    101010 1111                                            
 1019     7E      0    101010 1111                                            
 1020     7D      0    101010 1111                                            
 1021     7C      0    101010 1111                                            
 1022     7B      4    101010 1111                                            
 1023     7A      4    101010 1111                                            
 1024     79      4    101110 1111                                            
 1025     78      4    101110 1111                                            
 1026     77      4    101110 1111                                            
 1027     76      4    101110 1111                                            
 1028     75      4    101110 1111                                            
 1029     74      4    101110 1111                                            
 1030     73      4    101110 1111                                            
 1031     7E      B    101001 1111                                            
 1032     7D      B    101001 1111                                            
 1033     7C      B    101001 1111                                            
 1034     7B      F    101001 1111                                            
 1035     7A      F    101001 1111                                            
 1036     79      F    101001 1111                                            
 1037     78      F    101001 1111                                            
 1038     77      F    101001 1111                                            
 1039     76      F    101001 1111                                            
 1040     75      C    101101 1111                                            
 1041     74      8    101101 1111                                            
 1042     73      A    101101 1111                                            
 1043     7E      0    101101 1111                                            
 1044     7D      0    101101 1111                                            
 1045     7C      0    101101 1111                                            
 1046     7B      0    101101 1111                                            
 1047     7A      0    101101 1111                                            
 1048     79      0    101101 1111                                            
 1049     78      0    101101 1111                                            
 1050     77      0    101101 1111                                            
 1051     76      0    101101 1111                                            
 1052     75      0    101101 1111                                            
 1053     74      4    101101 1111                                            
 1054     73      4    101101 1111                                            
 1055     76      E    101001 1111                                            
 1056     76      5    101001 1111                                            
 1057     75      0    101110 1111                                            
 1058     74      8    101110 1111                                            
 1059     73      0    101110 1111                                            
 1060     65      D    101111 1111                                            
 1061     64      4    101111 1111                                            
 1062     7C      4    101101 1111                                            
 1063     7B      F    101101 1111                                            
 1064     7A      F    101101 1111                                            
 1065     79      F    101101 1111                                            
 1066     78      F    101101 1111                                            
 1067     77      F    101101 1111                                            
 1068     76      D    101101 1111                                            
 1069     75      C    101101 1111                                            
 1070     74      8    101101 1111                                            
 1071     73      A    101101 1111                                            
 1072     7C      0    101101 1111                                            
 1073     7B      0    101101 1111                                            
 1074     7A      0    101101 1111                                            
 1075     79      0    101101 1111                                            
 1076     78      0    101101 1111                                            
 1077     77      0    101101 1111                                            
 1078     76      0    101101 1111                                            
 1079     75      4    101101 1111                                            
 1080     74      4    101101 1111                                            
 1081     73      4    101101 1111                                            
 1082     63      F    101111 1111                                            
 1083     62      F    101011 1111                                            
 1084     7E      2    101010 1111                                            
 1085     7D      B    101010 1111                                            
 1086     7C      9    101010 1111                                            
 1087     7B      8    101010 1111                                            
 1088     7A      0    101010 1111                                            
 1089     79      6    101010 1111                                            
 1090     78      4    101010 1111                                            
 1091     77      4    101010 1111                                            
 1092     76      0    101010 1111                                            
 1093     75      2    101110 1111                                            
 1094     74      0    101110 1111                                            
 1095     73      0    101110 1111                                            
 1096     7E      0    101110 1111                                            
 1097     7D      0    101110 1111                                            
 1098     7C      0    101110 1111                                            
 1099     7B      4    101110 1111                                            
 1100     7A      4    101110 1111                                            
 1101     79      4    101110 1111                                            
 1102     78      4    101110 1111                                            
 1103     77      4    101110 1111                                            
 1104     76      4    101110 1111                                            
 1105     75      4    101110 1111                                            
 1106     74      4    101110 1111                                            
 1107     73      4    101110 1111                                            
 1108     7E      B    101101 1111                                            
 1109     7D      B    101101 1111                                            
 1110     7C      B    101101 1111                                            
 1111     7B      F    101101 1111                                            
 1112     7A      F    101101 1111                                            
 1113     79      F    101101 1111                                            
 1114     78      F    101101 1111                                            
 1115     77      F    101101 1111                                            
 1116     76      D    101101 1111                                            
 1117     75      C    101101 1111                                            
 1118     74      8    101101 1111                                            
 1119     73      A    101101 1111                                            
 1120     7E      0    101001 1111                                            
 1121     7D      0    101001 1111                                            
 1122     7C      0    101001 1111                                            
 1123     7B      0    101001 1111                                            
 1124     7A      0    101001 1111                                            
 1125     79      0    101001 1111                                            
 1126     78      0    101001 1111                                            
 1127     77      0    101001 1111                                            
 1128     76      0    101001 1111                                            
 1129     75      4    101001 1111                                            
 1130     74      4    101001 1111                                            
 1131     73      4    101001 1111                                            
 1132     77      E    101001 1111                                            
 1133     77      5    101101 1111                                            
 1134     77      F    101101 1111                                            
 1135     77      0    101101 1111                                            
 1136     75      4    101010 1111                                            
 1137     74      0    101010 1111                                            
 1138     73      1    101010 1111                                            
 1139     63      E    101011 1111                                            
 1140     62      4    101011 1111                                            
 1141     7C      4    101001 1111                                            
 1142     7B      F    101001 1111                                            
 1143     7A      F    101001 1111                                            
 1144     79      F    101001 1111                                            
 1145     78      F    101001 1111                                            
 1146     77      E    101001 1111                                            
 1147     76      C    101001 1111                                            
 1148     75      C    101001 1111                                            
 1149     74      8    101001 1111                                            
 1150     73      A    101001 1111                                            
 1151     7C      0    101101 1111                                            
 1152     7B      0    101101 1111                                            
 1153     7A      0    101101 1111                                            
 1154     79      0    101101 1111                                            
 1155     78      0    101101 1111                                            
 1156     77      0    101101 1111                                            
 1157     76      4    101101 1111                                            
 1158     75      4    101101 1111                                            
 1159     74      4    101101 1111                                            
 1160     73      4    101101 1111                                            
 1161     61      F    101111 1111                                            
 1162     60      F    101111 1111                                            
 1163     7E      A    101010 1111                                            
 1164     7D      B    101010 1111                                            
 1165     7C      9    101010 1111                                            
 1166     7B      8    101010 1111                                            
 1167     7A      0    101010 1111                                            
 1168     79      6    101010 1111                                            
 1169     78      4    101010 1111                                            
 1170     77      4    101010 1111                                            
 1171     76      0    101010 1111                                            
 1172     75      2    101010 1111                                            
 1173     74      0    101010 1111                                            
 1174     73      0    101010 1111                                            
 1175     7E      0    101110 1111                                            
 1176     7D      0    101110 1111                                            
 1177     7C      0    101110 1111                                            
 1178     7B      4    101110 1111                                            
 1179     7A      4    101110 1111                                            
 1180     79      4    101110 1111                                            
 1181     78      4    101110 1111                                            
 1182     77      4    101110 1111                                            
 1183     76      4    101110 1111                                            
 1184     75      4    101110 1111                                            
 1185     74      4    101110 1111                                            
 1186     73      4    101110 1111                                            
 1187     7E      B    101001 1111                                            
 1188     7D      B    101001 1111                                            
 1189     7C      B    101101 1111                                            
 1190     7B      F    101101 1111                                            
 1191     7A      F    101101 1111                                            
 1192     79      F    101101 1111                                            
 1193     78      F    101101 1111                                            
 1194     77      E    101101 1111                                            
 1195     76      C    101101 1111                                            
 1196     75      C    101101 1111                                            
 1197     74      8    101101 1111                                            
 1198     73      A    101101 1111                                            
 1199     7E      0    101101 1111                                            
 1200     7D      0    101101 1111                                            
 1201     7C      0    101101 1111                                            
 1202     7B      0    101101 1111                                            
 1203     7A      0    101101 1111                                            
 1204     79      0    101001 1111                                            
 1205     78      0    101001 1111                                            
 1206     77      0    101001 1111                                            
 1207     76      4    101001 1111                                            
 1208     75      4    101001 1111                                            
 1209     74      4    101001 1111                                            
 1210     73      4    101001 1111                                            
 1211     78      E    101001 1111                                            
 1212     78      5    101001 1111                                            
 1213     78      F    101001 1111                                            
 1214     78      0    101001 1111                                            
 1215     75      4    101010 1111                                            
 1216     74      0    101010 1111                                            
 1217     73      0    101010 1111                                            
 1218     61      F    101011 1111                                            
 1219     60      4    101011 1111                                            
 1220     7C      4    101001 1111                                            
 1221     7B      F    101001 1111                                            
 1222     7A      F    101001 1111                                            
 1223     79      F    101001 1111                                            
 1224     78      F    101001 1111                                            
 1225     77      E    101001 1111                                            
 1226     76      C    101001 1111                                            
 1227     75      C    101001 1111                                            
 1228     74      8    101001 1111                                            
 1229     73      A    101001 1111                                            
 1230     7C      0    101001 1111                                            
 1231     7B      0    101001 1111                                            
 1232     7A      0    101001 1111                                            
 1233     79      0    101001 1111                                            
 1234     78      0    101001 1111                                            
 1235     77      4    101101 1111                                            
 1236     76      4    101101 1111                                            
 1237     75      4    101101 1111                                            
 1238     74      4    101101 1111                                            
 1239     73      4    101101 1111                                            
 1240     5F      F    101111 1111                                            
 1241     5E      F    101111 1111                                            
 1242     7E      3    101110 1111                                            
 1243     7D      B    101110 1111                                            
 1244     7C      9    101110 1111                                            
 1245     7B      8    101010 1111                                            
 1246     7A      0    101010 1111                                            
 1247     79      6    101010 1111                                            
 1248     78      4    101010 1111                                            
 1249     77      4    101010 1111                                            
 1250     76      0    101010 1111                                            
 1251     75      2    101010 1111                                            
 1252     74      0    101010 1111                                            
 1253     73      0    101010 1111                                            
 1254     7E      0    101010 1111                                            
 1255     7D      0    101010 1111                                            
 1256     7C      0    101010 1111                                            
 1257     7B      4    101010 1111                                            
 1258     7A      4    101010 1111                                            
 1259     79      4    101010 1111                                            
 1260     78      4    101110 1111                                            
 1261     77      4    101110 1111                                            
 1262     76      4    101110 1111                                            
 1263     75      4    101110 1111                                            
 1264     74      4    101110 1111                                            
 1265     73      4    101110 1111                                            
 1266     7E      B    101001 1111                                            
 1267     7D      B    101001 1111                                            
 1268     7C      B    101001 1111                                            
 1269     7B      F    101001 1111                                            
 1270     7A      F    101001 1111                                            
 1271     79      F    101001 1111                                            
 1272     78      F    101001 1111                                            
 1273     77      E    101001 1111                                            
 1274     76      C    101001 1111                                            
 1275     75      C    101001 1111                                            
 1276     74      8    101101 1111                                            
 1277     73      A    101101 1111                                            
 1278     7E      0    101101 1111                                            
 1279     7D      0    101101 1111                                            
 1280     7C      0    101101 1111                                            
 1281     7B      0    101101 1111                                            
 1282     7A      0    101101 1111                                            
 1283     79      0    101101 1111                                            
 1284     78      0    101101 1111                                            
 1285     77      4    101101 1111                                            
 1286     76      4    101101 1111                                            
 1287     75      4    101101 1111                                            
 1288     74      4    101101 1111                                            
 1289     73      4    101101 1111                                            
 1290     79      E    101001 1111                                            
 1291     79      5    101001 1111                                            
 1292     79      F    101101 1111                                            
 1293     79      0    101101 1111                                            
 1294     75      4    101110 1111                                            
 1295     74      1    101110 1111                                            
 1296     73      1    101110 1111                                            
 1297     5F      0    101111 1111                                            
 1298     5E      5    101111 1111                                            
 1299     7C      4    101101 1111                                            
 1300     7B      F    101101 1111                                            
 1301     7A      F    101101 1111                                            
 1302     79      0    101101 1111                                            
 1303     78      0    101101 1111                                            
 1304     77      E    101101 1111                                            
 1305     76      C    101101 1111                                            
 1306     75      C    101101 1111                                            
 1307     74      8    101101 1111                                            
 1308     73      A    101101 1111                                            
 1309     7C      0    101101 1111                                            
 1310     7B      0    101101 1111                                            
 1311     7A      0    101101 1111                                            
 1312     79      0    101101 1111                                            
 1313     78      4    101101 1111                                            
 1314     77      4    101101 1111                                            
 1315     76      4    101001 1111                                            
 1316     75      4    101001 1111                                            
 1317     74      4    101001 1111                                            
 1318     73      4    101001 1111                                            
 1319     5D      F    101111 1111                                            
 1320     5C      F    101011 1111                                            
 1321     7E      A    101010 1111                                            
 1322     7D      B    101010 1111                                            
 1323     7C      9    101010 1111                                            
 1324     7B      8    101010 1111                                            
 1325     7A      0    101110 1111                                            
 1326     79      6    101110 1111                                            
 1327     78      4    101110 1111                                            
 1328     77      4    101110 1111                                            
 1329     76      0    101110 1111                                            
 1330     75      2    101110 1111                                            
 1331     74      0    101110 1111                                            
 1332     73      0    101110 1111                                            
 1333     7E      0    101110 1111                                            
 1334     7D      0    101110 1111                                            
 1335     7C      0    101110 1111                                            
 1336     7B      4    101110 1111                                            
 1337     7A      4    101110 1111                                            
 1338     79      4    101110 1111                                            
 1339     78      4    101110 1111                                            
 1340     77      4    101010 1111                                            
 1341     76      4    101010 1111                                            
 1342     75      4    101010 1111                                            
 1343     74      4    101010 1111                                            
 1344     73      4    101010 1111                                            
 1345     7E      B    101101 1111                                            
 1346     7D      B    101101 1111                                            
 1347     7C      B    101101 1111                                            
 1348     7B      F    101101 1111                                            
 1349     7A      F    101101 1111                                            
 1350     79      0    101101 1111                                            
 1351     78      0    101101 1111                                            
 1352     77      E    101101 1111                                            
 1353     76      C    101101 1111                                            
 1354     75      C    101101 1111                                            
 1355     74      8    101101 1111                                            
 1356     73      A    101001 1111                                            
 1357     7E      0    101001 1111                                            
 1358     7D      0    101001 1111                                            
 1359     7C      0    101001 1111                                            
 1360     7B      0    101001 1111                                            
 1361     7A      0    101001 1111                                            
 1362     79      0    101001 1111                                            
 1363     78      4    101001 1111                                            
 1364     77      4    101001 1111                                            
 1365     76      4    101001 1111                                            
 1366     75      4    101001 1111                                            
 1367     74      4    101001 1111                                            
 1368     73      4    101001 1111                                            
 1369     7A      E    101101 1111                                            
 1370     7A      5    101101 1111                                            
 1371     7A      F    101001 1111                                            
 1372     7A      0    101001 1111                                            
 1373     75      4    101110 1111                                            
 1374     74      0    101010 1111                                            
 1375     73      0    101010 1111                                            
 1376     5D      1    101011 1111                                            
 1377     5C      5    101011 1111                                            
 1378     7C      4    101101 1111                                            
 1379     7B      F    101001 1111                                            
 1380     7A      1    101001 1111                                            
 1381     79      0    101001 1111                                            
 1382     78      0    101001 1111                                            
 1383     77      E    101001 1111                                            
 1384     76      C    101001 1111                                            
 1385     75      C    101001 1111                                            
 1386     74      8    101001 1111                                            
 1387     73      A    101001 1111                                            
 1388     7C      0    101001 1111                                            
 1389     7B      0    101001 1111                                            
 1390     7A      0    101001 1111                                            
 1391     79      5    101001 1111                                            
 1392     78      4    101001 1111                                            
 1393     77      4    101001 1111                                            
 1394     76      4    101001 1111                                            
 1395     75      4    101001 1111                                            
 1396     74      4    101001 1111                                            
 1397     73      4    101001 1111                                            
 1398     5B      F    101011 1111                                            
 1399     5A      F    101011 1111                                            
 1400     7E      9    101110 1111                                            
 1401     7D      B    101110 1111                                            
 1402     7C      9    101110 1111                                            
 1403     7B      8    101110 1111                                            
 1404     7A      0    101110 1111                                            
 1405     79      6    101110 1111                                            
 1406     78      4    101110 1111                                            
 1407     77      4    101110 1111                                            
 1408     76      0    101110 1111                                            
 1409     75      2    101110 1111                                            
 1410     74      0    101110 1111                                            
 1411     73      0    101110 1111                                            
 1412     7E      0    101010 1111                                            
 1413     7D      0    101010 1111                                            
 1414     7C      0    101010 1111                                            
 1415     7B      4    101010 1111                                            
 1416     7A      4    101010 1111                                            
 1417     79      4    101010 1111                                            
 1418     78      4    101010 1111                                            
 1419     77      4    101010 1111                                            
 1420     76      4    101010 1111                                            
 1421     75      4    101010 1111                                            
 1422     74      4    101010 1111                                            
 1423     73      4    101010 1111                                            
 1424     7E      B    101001 1111                                            
 1425     7D      B    101001 1111                                            
 1426     7C      B    101001 1111                                            
 1427     7B      F    101001 1111                                            
 1428     7A      1    101001 1111                                            
 1429     79      0    101001 1111                                            
 1430     78      0    101001 1111                                            
 1431     77      E    101001 1111                                            
 1432     76      C    101001 1111                                            
 1433     75      C    101001 1111                                            
 1434     74      8    101001 1111                                            
 1435     73      A    101001 1111                                            
 1436     7E      0    101101 1111                                            
 1437     7D      0    101101 1111                                            
 1438     7C      0    101101 1111                                            
 1439     7B      0    101101 1111                                            
 1440     7A      0    101101 1111                                            
 1441     79      5    101101 1111                                            
 1442     78      4    101101 1111                                            
 1443     77      4    101101 1111                                            
 1444     76      4    101101 1111                                            
 1445     75      4    101101 1111                                            
 1446     74      4    101101 1111                                            
 1447     73      4    101101 1111                                            
 1448     7B      E    101101 1111                                            
 1449     7B      5    101101 1111                                            
 1450     7B      F    101101 1111                                            
 1451     7B      0    101001 1111                                            
 1452     75      0    101010 1111                                            
 1453     74      0    101010 1111                                            
 1454     73      0    101010 1111                                            
 1455     5B      2    101011 1111                                            
 1456     5A      5    101111 1111                                            
 1457     7C      4    101001 1111                                            
 1458     7B      2    101001 1111                                            
 1459     7A      0    101001 1111                                            
 1460     79      0    101001 1111                                            
 1461     78      0    101001 1111                                            
 1462     77      E    101001 1111                                            
 1463     76      C    101001 1111                                            
 1464     75      C    101101 1111                                            
 1465     74      8    101101 1111                                            
 1466     73      A    101101 1111                                            
 1467     7C      0    101101 1111                                            
 1468     7B      0    101101 1111                                            
 1469     7A      5    101101 1111                                            
 1470     79      5    101101 1111                                            
 1471     78      4    101101 1111                                            
 1472     77      4    101101 1111                                            
 1473     76      4    101101 1111                                            
 1474     75      4    101101 1111                                            
 1475     74      4    101101 1111                                            
 1476     73      4    101101 1111                                            
 1477     59      F    101111 1111                                            
 1478     58      F    101111 1111                                            
 1479     7E      1    101010 1111                                            
 1480     7D      B    101010 1111                                            
 1481     7C      9    101010 1111                                            
 1482     7B      8    101010 1111                                            
 1483     7A      0    101010 1111                                            
 1484     79      6    101010 1111                                            
 1485     78      4    101010 1111                                            
 1486     77      4    101010 1111                                            
 1487     76      0    101010 1111                                            
 1488     75      2    101010 1111                                            
 1489     74      0    101010 1111                                            
 1490     73      0    101010 1111                                            
 1491     7E      0    101110 1111                                            
 1492     7D      0    101110 1111                                            
 1493     7C      0    101110 1111                                            
 1494     7B      4    101110 1111                                            
 1495     7A      4    101110 1111                                            
 1496     79      4    101110 1111                                            
 1497     78      4    101110 1111                                            
 1498     77      4    101110 1111                                            
 1499     76      4    101110 1111                                            
 1500     75      4    101110 1111                                            
 1501     74      4    101110 1111                                            
 1502     73      4    101110 1111                                            
 1503     7E      B    101101 1111                                            
 1504     7D      B    101101 1111                                            
 1505     7C      B    101101 1111                                            
 1506     7B      2    101101 1111                                            
 1507     7A      0    101101 1111                                            
 1508     79      0    101101 1111                                            
 1509     78      0    101101 1111                                            
 1510     77      E    101101 1111                                            
 1511     76      C    101101 1111                                            
 1512     75      C    101101 1111                                            
 1513     74      8    101101 1111                                            
 1514     73      A    101101 1111                                            
 1515     7E      0    101001 1111                                            
 1516     7D      0    101001 1111                                            
 1517     7C      0    101001 1111                                            
 1518     7B      0    101001 1111                                            
 1519     7A      5    101001 1111                                            
 1520     79      5    101001 1111                                            
 1521     78      4    101001 1111                                            
 1522     77      4    101001 1111                                            
 1523     76      4    101001 1111                                            
 1524     75      4    101001 1111                                            
 1525     74      4    101001 1111                                            
 1526     73      4    101001 1111                                            
 1527     7C      E    101001 1111                                            
 1528     7C      5    101001 1111                                            
 1529     7C      F    101001 1111                                            
 1530     7C      0    101001 1111                                            
 1531     7C      E    101001 1111                                            
 1532     7C      5    101001 1111                                            
 1533     7C      F    101001 1111                                            
 1534     7C      0    101001 1111                                            
 1535     7C      E    101001 1111                                            
 1536     7C      5    101001 1111                                            
 1537     7C      F    101001 1111                                            
 1538     7C      0    101001 1111                                            
 1539     7C      E    101001 1111                                            
 1540     7C      5    101001 1111                                            
 1541     7C      F    101001 1111                                            
 1542     7C      0    101001 1111                                            
 1543     7C      E    101001 1111                                            
 1544     00      F    000000 0000                                            
 1545     00      F    000000 0000                                            
 1546     00      F    000000 0000                                            
 1547     00      F    000000 0000                                            
 1548     00      F    000000 0000                                            
 1549     00      F    000000 0000                                            
 1550     00      F    000000 0000                                            
 1551     00      F    000000 0000                                            
 1552     00      F    000000 0000                                            
 1553     00      F    000000 0000                                            
 1554     00      F    000000 0000                                            
 1555     00      F    000000 0000                                            
 1556     00      F    000000 0000                                            
 1557     00      F    000000 0000                                            
 1558     00      F    000000 0000                                            
 1559     00      F    000000 0000                                            
 1560     00      F    000000 0000                                            
 1561     00      F    000000 0000                                            
 1562     00      F    000000 0000                                            
 1563     00      F    000000 0000                                            
 1564     00      F    000000 0000                                            
 1565     00      F    000000 0000                                            
 1566     00      F    000000 0000                                            
 1567     00      F    000000 0000                                            
 1568     00      F    000000 0000                                            
 1569     00      F    000000 0000                                            
 1570     00      F    000000 0000                                            
 1571     00      F    000000 0000                                            
 1572     00      F    000000 0000                                            
 1573     00      F    000000 0000                                            
 1574     00      F    000000 0000                                            
 1575     00      F    000000 0000                                            
 1576     00      F    000000 0000                                            
 1577     00      F    000000 0000                                            
 1578     00      F    000000 0000                                            
 1579     00      F    000000 0000                                            
 1580     00      F    000000 0000                                            
 1581     00      F    000000 0000                                            
 1582     00      F    000000 0000                                            
 1583     00      F    000000 0000                                            
 1584     00      F    000000 0000                                            
 1585     00      F    000000 0000                                            
 1586     00      F    000000 0000                                            
 1587     00      F    000000 0000                                            
 1588     00      F    000000 0000                                            
 1589     00      F    000000 0000                                            
 1590     00      F    000000 0000                                            
 1591     00      F    000000 0000                                            
 1592     00      F    000000 0000                                            
 1593     00      F    000000 0000                                            
 1594     00      F    000000 0000                                            
 1595     00      F    000000 0000                                            
 1596     00      F    000000 0000                                            
 1597     00      F    000000 0000                                            
 1598     00      F    000000 0000                                            
 1599     00      F    000000 0000                                            
