 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE 
 7950     7A      F    11011111                                               
 7951     79      F    11011111                                               
 7952     78      F    11011111                                               
 7953     77      8    11011111                                               
 7954     76      0    11011111                                               
 7955     75      0    11011111                                               
 7956     74      0    11011111                                               
 7957     73      0    10011111                                               
 7958     7C      0    10011111                                               
 7959     7B      0    10011111                                               
