 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   CE
 5392     00      F    0000000                                                
 5393     00      F    0000000                                                
 5394     00      F    0000000                                                
 5395     00      F    0000000                                                
 5396     00      F    0000000                                                
 5397     00      F    0000000                                                
 5398     00      F    0000000                                                
 5399     00      F    0000000                                                
 5400     00      F    0000000                                                
 5401     00      F    0000000                                                
 5402     00      F    0000000                                                
 5403     00      F    0000000                                                
 5404     00      F    0000000                                                
 5405     00      F    0000000                                                
 5406     00      F    0000000                                                
 5407     00      F    0000000                                                
 5408     00      F    0000000                                                
 5409     00      F    0000000                                                
 5410     00      F    0000000                                                
 5411     00      F    0000000                                                
 5412     00      F    0000000                                                
 5413     00      F    0000000                                                
 5414     00      F    0000000                                                
 5415     00      F    0000000                                                
 5416     00      F    0000000                                                
 5417     00      F    0000000                                                
 5418     00      F    0000000                                                
 5419     00      F    0000000                                                
 5420     00      F    0000000                                                
 5421     00      F    0000000                                                
 5422     00      F    0000000                                                
 5423     00      F    0000000                                                
 5424     00      F    0000000                                                
 5425     00      F    0000000                                                
 5426     00      F    0000000                                                
 5427     00      F    0000000                                                
 5428     00      F    0000000                                                
 5429     00      F    0000000                                                
 5430     00      F    0000000                                                
 5431     00      F    0000000                                                
 5432     00      F    0000000                                                
 5433     00      F    0000000                                                
 5434     00      F    0000000                                                
 5435     00      F    0000000                                                
 5436     00      F    0000000                                                
 5437     00      F    0000000                                                
 5438     00      F    0000000                                                
 5439     00      F    0000000                                                
 5440     00      F    0000000                                                
 5441     00      F    0000000                                                
 5442     00      F    0000000                                                
 5443     00      F    0000000                                                
 5444     00      F    0000000                                                
 5445     00      F    0000000                                                
 5446     00      F    0000000                                                
 5447     00      F    0000000                                                
 5448     00      F    0000000                                                
 5449     00      F    0000000                                                
 5450     00      F    0000000                                                
 5451     00      F    0000000                                                
 5452     00      F    0000000                                                
 5453     00      F    0000000                                                
 5454     00      F    0000000                                                
 5455     00      F    0000000                                                
 5456     00      F    0000000                                                
 5457     00      F    0000000                                                
 5458     00      F    0000000                                                
 5459     00      F    0000000                                                
 5460     00      F    0000000                                                
 5461     00      F    0000000                                                
 5462     00      F    0000000                                                
 5463     00      F    0000000                                                
 5464     00      F    0000000                                                
 5465     00      F    0000000                                                
 5466     00      F    0000000                                                
 5467     00      F    0000000                                                
 5468     00      F    0000000                                                
 5469     00      F    0000000                                                
 5470     00      F    0000000                                                
 5471     00      F    0000000                                                
 5472     00      F    0000000                                                
 5473     00      F    0000000                                                
 5474     00      F    0000000                                                
 5475     00      F    0000000                                                
 5476     00      F    0000000                                                
 5477     00      F    0000000                                                
 5478     00      F    0000000                                                
 5479     00      F    0000000                                                
 5480     00      F    0000000                                                
 5481     00      F    0000000                                                
 5482     00      F    0000000                                                
 5483     00      F    0000000                                                
 5484     00      F    0000000                                                
 5485     00      F    0000000                                                
 5486     00      F    0000000                                                
 5487     00      F    0000000                                                
